success,rt,trial_type,trial_index,plugin_version,time_elapsed,random_id,participant,stimulus,response,Category,Concept,T1,T2,CorrectAnswer,correct,reflection1,reflection2,file_name
NA,1661,html-keyboard-response,83,2.0.0,250690,p03mqyeeyqu,seal,<b><font size=6>Phases of the moon are caused by clouds.</font></b>,m,Astronomy,Lunar phase,FALSE,FALSE,FALSE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/p03mqyeeyqu_1732223212566.csv
NA,3264,html-keyboard-response,84,2.0.0,254455,p03mqyeeyqu,seal,<b><font size=6>The earth's distance from the sun causes the seasons.</font></b>,z,Astronomy,Season,TRUE,FALSE,FALSE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/p03mqyeeyqu_1732223212566.csv
NA,1390,html-keyboard-response,85,2.0.0,256347,p03mqyeeyqu,seal,<b><font size=6>The moon revolves around the earth.</font></b>,z,Astronomy,Solar system,TRUE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/p03mqyeeyqu_1732223212566.csv
NA,1159,html-keyboard-response,86,2.0.0,258008,p03mqyeeyqu,seal,<b><font size=6>The sun produces gravity.</font></b>,z,Astronomy,Star,FALSE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/p03mqyeeyqu_1732223212566.csv
NA,2098,html-keyboard-response,87,2.0.0,260608,p03mqyeeyqu,seal,<b><font size=6>The earth's tilt causes the seasons.</font></b>,z,Astronomy,Season,FALSE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/p03mqyeeyqu_1732223212566.csv
NA,2415,html-keyboard-response,88,2.0.0,263524,p03mqyeeyqu,seal,<b><font size=6>Asteroids are more massive than planets.</font></b>,m,Astronomy,Planet,FALSE,FALSE,FALSE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/p03mqyeeyqu_1732223212566.csv
NA,NA,html-keyboard-response,89,2.0.0,265728,p03mqyeeyqu,seal,<p><font-size=6>All the following statements are in category:</font></p><b><font size=10><font color=blue>Matter</font></b>,null,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/p03mqyeeyqu_1732223212566.csv
NA,5744,html-keyboard-response,90,2.0.0,271974,p03mqyeeyqu,seal,<b><font size=6>Atoms are weightless.</font></b>,z,Matter,Atom,TRUE,FALSE,FALSE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/p03mqyeeyqu_1732223212566.csv
NA,2539,html-keyboard-response,91,2.0.0,275015,p03mqyeeyqu,seal,<b><font size=6>Steel is denser than foam.</font></b>,z,Matter,Density,TRUE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/p03mqyeeyqu_1732223212566.csv
NA,1757,html-keyboard-response,92,2.0.0,277275,p03mqyeeyqu,seal,<b><font size=6>Numbers are composed of matter.</font></b>,m,Matter,Mass,FALSE,FALSE,FALSE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/p03mqyeeyqu_1732223212566.csv
NA,1705,html-keyboard-response,93,2.0.0,279481,p03mqyeeyqu,seal,<b><font size=6>An idea can be cut in half.</font></b>,z,Matter,Divisibility,FALSE,FALSE,FALSE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/p03mqyeeyqu_1732223212566.csv
NA,13886,html-keyboard-response,94,2.0.0,293868,p03mqyeeyqu,seal,<b><font size=6>A pound of steel weighs more than a ton of steel.</font></b>,z,Matter,Weight,FALSE,FALSE,FALSE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/p03mqyeeyqu_1732223212566.csv
NA,1599,html-keyboard-response,95,2.0.0,295970,p03mqyeeyqu,seal,<b><font size=6>Atoms are mostly empty space.</font></b>,m,Matter,Atom,FALSE,TRUE,TRUE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/p03mqyeeyqu_1732223212566.csv
NA,1565,html-keyboard-response,96,2.0.0,298036,p03mqyeeyqu,seal,<b><font size=6>A shadow can be cut in half.</font></b>,m,Matter,Divisibility,TRUE,FALSE,FALSE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/p03mqyeeyqu_1732223212566.csv
NA,1201,html-keyboard-response,97,2.0.0,299739,p03mqyeeyqu,seal,<b><font size=6>A grain of sand can be cut in half.</font></b>,z,Matter,Divisibility,FALSE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/p03mqyeeyqu_1732223212566.csv
NA,790,html-keyboard-response,98,2.0.0,301031,p03mqyeeyqu,seal,<b><font size=6>A log can be cut in half.</font></b>,z,Matter,Divisibility,TRUE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/p03mqyeeyqu_1732223212566.csv
NA,1161,html-keyboard-response,99,2.0.0,302694,p03mqyeeyqu,seal,<b><font size=6>Atoms are visible to the naked eye.</font></b>,m,Matter,Atom,FALSE,FALSE,FALSE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/p03mqyeeyqu_1732223212566.csv
NA,1150,html-keyboard-response,100,2.0.0,304347,p03mqyeeyqu,seal,<b><font size=6>Rocks are composed of matter.</font></b>,z,Matter,Mass,TRUE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/p03mqyeeyqu_1732223212566.csv
NA,1458,html-keyboard-response,101,2.0.0,306305,p03mqyeeyqu,seal,<b><font size=6>Ice is denser than water.</font></b>,z,Matter,Density,TRUE,FALSE,FALSE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/p03mqyeeyqu_1732223212566.csv
NA,1930,html-keyboard-response,102,2.0.0,308737,p03mqyeeyqu,seal,<b><font size=6>A cold penny is denser than a hot penny.</font></b>,m,Matter,Density,FALSE,TRUE,TRUE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/p03mqyeeyqu_1732223212566.csv
NA,1821,html-keyboard-response,103,2.0.0,311059,p03mqyeeyqu,seal,<b><font size=6>Foam is denser than brick.</font></b>,m,Matter,Density,FALSE,FALSE,FALSE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/p03mqyeeyqu_1732223212566.csv
NA,2228,html-keyboard-response,104,2.0.0,313789,p03mqyeeyqu,seal,<b><font size=6>A liter of water weighs more than a liter of ice.</font></b>,m,Matter,Weight,FALSE,TRUE,TRUE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/p03mqyeeyqu_1732223212566.csv
NA,1645,html-keyboard-response,105,2.0.0,315936,p03mqyeeyqu,seal,<b><font size=6>A liter of water weighs more than a liter of air.</font></b>,z,Matter,Weight,TRUE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/p03mqyeeyqu_1732223212566.csv
NA,1991,html-keyboard-response,106,2.0.0,318429,p03mqyeeyqu,seal,<b><font size=6>Fire is composed of matter.</font></b>,z,Matter,Mass,TRUE,FALSE,FALSE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/p03mqyeeyqu_1732223212566.csv
NA,1293,html-keyboard-response,107,2.0.0,320224,p03mqyeeyqu,seal,<b><font size=6>Atoms are the constituents of matter.</font></b>,z,Matter,Atom,TRUE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/p03mqyeeyqu_1732223212566.csv
NA,1959,html-keyboard-response,108,2.0.0,322685,p03mqyeeyqu,seal,<b><font size=6>A pound of steel weighs more than a pound of feathers.</font></b>,z,Matter,Weight,TRUE,FALSE,FALSE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/p03mqyeeyqu_1732223212566.csv
NA,1801,html-keyboard-response,109,2.0.0,324989,p03mqyeeyqu,seal,<b><font size=6>Air is composed of matter.</font></b>,z,Matter,Mass,FALSE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/p03mqyeeyqu_1732223212566.csv
NA,17086,survey-text,110,2.0.0,342578,p03mqyeeyqu,seal,NA,"{""reflection1"":""to test knowledge ""}",NA,NA,NA,NA,NA,NA,to test knowledge,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/p03mqyeeyqu_1732223212566.csv
NA,2767,survey-text,111,2.0.0,345347,p03mqyeeyqu,seal,NA,"{""reflection2"":""no""}",NA,NA,NA,NA,NA,NA,NA,no,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/p03mqyeeyqu_1732223212566.csv
TRUE,1350,fullscreen,0,null,2380,p0gn130e5rf,parrot,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/p0gn130e5rf_1732221977961.csv
NA,1678,html-keyboard-response,1,2.0.0,4061,p0gn130e5rf,parrot,This trial will be in fullscreen mode. Press any key to begin.,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/p0gn130e5rf_1732221977961.csv
NA,864,html-keyboard-response,2,2.0.0,5427,p0gn130e5rf,parrot,Welcome to the experiment. Press any key to begin.,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/p0gn130e5rf_1732221977961.csv
NA,2542,survey-text,3,2.0.0,8477,p0gn130e5rf,parrot,NA,"{""participant_id"":""parrot""}",NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/p0gn130e5rf_1732221977961.csv
NA,4828,html-keyboard-response,4,2.0.0,13809,p0gn130e5rf,parrot,"<p>Welcome to the experiment!</p><p>In this task, you will see a series of scientific statements.</p><p>Your job is to decide whether each statement is true or false.</p><p>Press 'z' if you think the statement is true and 'm' if you think it is false.</p><p>Press any key to begin.</p>",NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/p0gn130e5rf_1732221977961.csv
NA,NA,html-keyboard-response,5,2.0.0,15513,p0gn130e5rf,parrot,<p><font-size=6>All the following statements are in category:</font></p><b><font size=10><font color=blue>Waves</font></b>,null,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/p0gn130e5rf_1732221977961.csv
NA,7956,html-keyboard-response,6,2.0.0,23973,p0gn130e5rf,parrot,<b><font size=6>Black objects reflect all colors of light.</font></b>,z,Waves,Light,TRUE,FALSE,FALSE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/p0gn130e5rf_1732221977961.csv
NA,1591,html-keyboard-response,7,2.0.0,26067,p0gn130e5rf,parrot,<b><font size=6>Shadows contain all colors of light.</font></b>,z,Waves,Light,FALSE,FALSE,FALSE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/p0gn130e5rf_1732221977961.csv
NA,2945,html-keyboard-response,8,2.0.0,29514,p0gn130e5rf,parrot,<b><font size=6>Sounds can be near or far.</font></b>,z,Waves,Sound,TRUE,FALSE,FALSE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/p0gn130e5rf_1732221977961.csv
NA,1978,html-keyboard-response,9,2.0.0,31994,p0gn130e5rf,parrot,<b><font size=6>Foam reflects sound.</font></b>,m,Waves,Reflection,FALSE,FALSE,FALSE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/p0gn130e5rf_1732221977961.csv
NA,1198,html-keyboard-response,10,2.0.0,33695,p0gn130e5rf,parrot,<b><font size=6>Mirrors reflect light.</font></b>,z,Waves,Reflection,TRUE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/p0gn130e5rf_1732221977961.csv
NA,2222,html-keyboard-response,11,2.0.0,36419,p0gn130e5rf,parrot,<b><font size=6>Sounds can be loud or quiet.</font></b>,z,Waves,Sound,TRUE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/p0gn130e5rf_1732221977961.csv
NA,1747,html-keyboard-response,12,2.0.0,38668,p0gn130e5rf,parrot,<b><font size=6>Mirrors reflect sound.</font></b>,m,Waves,Reflection,FALSE,TRUE,TRUE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/p0gn130e5rf_1732221977961.csv
NA,1837,html-keyboard-response,13,2.0.0,41008,p0gn130e5rf,parrot,<b><font size=6>Sounds can be dead or alive.</font></b>,m,Waves,Sound,FALSE,FALSE,FALSE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/p0gn130e5rf_1732221977961.csv
NA,1471,html-keyboard-response,14,2.0.0,42982,p0gn130e5rf,parrot,<b><font size=6>Sound travels through foam.</font></b>,z,Waves,Propagation,FALSE,FALSE,FALSE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/p0gn130e5rf_1732221977961.csv
NA,2035,html-keyboard-response,15,2.0.0,45519,p0gn130e5rf,parrot,<b><font size=6>Prisms reflect light.</font></b>,z,Waves,Reflection,TRUE,FALSE,FALSE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/p0gn130e5rf_1732221977961.csv
NA,3221,html-keyboard-response,16,2.0.0,49242,p0gn130e5rf,parrot,<b><font size=6>White light contains all colors of light.</font></b>,z,Waves,Light,FALSE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/p0gn130e5rf_1732221977961.csv
NA,4975,html-keyboard-response,17,2.0.0,54719,p0gn130e5rf,parrot,<b><font size=6>Rainbows contain all colors of light.</font></b>,z,Waves,Light,TRUE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/p0gn130e5rf_1732221977961.csv
NA,1147,html-keyboard-response,18,2.0.0,56368,p0gn130e5rf,parrot,<b><font size=6>Sound travels through air.</font></b>,z,Waves,Propagation,TRUE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/p0gn130e5rf_1732221977961.csv
NA,2324,html-keyboard-response,19,2.0.0,59193,p0gn130e5rf,parrot,<b><font size=6>Red objects absorb blue light.</font></b>,m,Waves,Color,FALSE,TRUE,TRUE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/p0gn130e5rf_1732221977961.csv
NA,1951,html-keyboard-response,20,2.0.0,61646,p0gn130e5rf,parrot,<b><font size=6>Red objects reflect red light.</font></b>,z,Waves,Color,TRUE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/p0gn130e5rf_1732221977961.csv
NA,5483,html-keyboard-response,21,2.0.0,67631,p0gn130e5rf,parrot,<b><font size=6>Sound travels through a vacuum.</font></b>,z,Waves,Propagation,TRUE,FALSE,FALSE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/p0gn130e5rf_1732221977961.csv
NA,2972,html-keyboard-response,22,2.0.0,71104,p0gn130e5rf,parrot,<b><font size=6>Red objects reflect blue light.</font></b>,m,Waves,Color,FALSE,FALSE,FALSE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/p0gn130e5rf_1732221977961.csv
NA,1894,html-keyboard-response,23,2.0.0,73500,p0gn130e5rf,parrot,<b><font size=6>Sound travels through metal.</font></b>,z,Waves,Propagation,FALSE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/p0gn130e5rf_1732221977961.csv
NA,2389,html-keyboard-response,24,2.0.0,76392,p0gn130e5rf,parrot,<b><font size=6>Red objects absorb red light.</font></b>,z,Waves,Color,TRUE,FALSE,FALSE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/p0gn130e5rf_1732221977961.csv
NA,2257,html-keyboard-response,25,2.0.0,79150,p0gn130e5rf,parrot,<b><font size=6>Sounds can be direct or reflected.</font></b>,z,Waves,Sound,FALSE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/p0gn130e5rf_1732221977961.csv
NA,179,html-keyboard-response,26,2.0.0,79831,p0gn130e5rf,parrot,<p><font-size=6>All the following statements are in category:</font></p><b><font size=10><font color=blue>Evolution</font></b>,z,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/p0gn130e5rf_1732221977961.csv
NA,2912,html-keyboard-response,27,2.0.0,83246,p0gn130e5rf,parrot,<b><font size=6>Most organisms are adapted to their environment.</font></b>,Z,Evolution,Selection,TRUE,TRUE,TRUE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/p0gn130e5rf_1732221977961.csv
NA,2198,html-keyboard-response,28,2.0.0,85948,p0gn130e5rf,parrot,<b><font size=6>Most organisms die before leaving offspring.</font></b>,M,Evolution,Selection,FALSE,TRUE,TRUE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/p0gn130e5rf_1732221977961.csv
NA,1891,html-keyboard-response,29,2.0.0,88340,p0gn130e5rf,parrot,<b><font size=6>Most organisms have plenty to eat.</font></b>,m,Evolution,Selection,TRUE,FALSE,FALSE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/p0gn130e5rf_1732221977961.csv
NA,1127,html-keyboard-response,30,2.0.0,89969,p0gn130e5rf,parrot,<b><font size=6>Biological species evolve.</font></b>,z,Evolution,Adaptation,TRUE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/p0gn130e5rf_1732221977961.csv
NA,5570,html-keyboard-response,31,2.0.0,96040,p0gn130e5rf,parrot,<b><font size=6>Individual organisms evolve.</font></b>,z,Evolution,Adaptation,TRUE,FALSE,FALSE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/p0gn130e5rf_1732221977961.csv
NA,3891,html-keyboard-response,32,2.0.0,100434,p0gn130e5rf,parrot,<b><font size=6>Evolution requires long periods of time.</font></b>,z,Evolution,Variation,TRUE,FALSE,FALSE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/p0gn130e5rf_1732221977961.csv
NA,5825,html-keyboard-response,33,2.0.0,106761,p0gn130e5rf,parrot,<b><font size=6>Evolution requires differential survival.</font></b>,z,Evolution,Variation,TRUE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/p0gn130e5rf_1732221977961.csv
NA,1602,html-keyboard-response,34,2.0.0,108864,p0gn130e5rf,parrot,<b><font size=6>Humans are descended from sea-dwelling creatures.</font></b>,z,Evolution,Phylogeny,FALSE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/p0gn130e5rf_1732221977961.csv
NA,1389,html-keyboard-response,35,2.0.0,110755,p0gn130e5rf,parrot,<b><font size=6>Humans are descended from tree-dwelling creatures.</font></b>,z,Evolution,Phylogeny,TRUE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/p0gn130e5rf_1732221977961.csv
NA,2290,html-keyboard-response,36,2.0.0,113546,p0gn130e5rf,parrot,<b><font size=6>Apes are more closely related to monkeys than humans.</font></b>,m,Evolution,Common ancestry,TRUE,FALSE,FALSE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/p0gn130e5rf_1732221977961.csv
NA,1021,html-keyboard-response,37,2.0.0,115070,p0gn130e5rf,parrot,<b><font size=6>Humans are descended from chimpanzees.</font></b>,z,Evolution,Phylogeny,TRUE,FALSE,FALSE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/p0gn130e5rf_1732221977961.csv
NA,2055,html-keyboard-response,38,2.0.0,117627,p0gn130e5rf,parrot,<b><font size=6>Humans are more closely related to apes than monkeys.</font></b>,z,Evolution,Common ancestry,TRUE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/p0gn130e5rf_1732221977961.csv
NA,7946,html-keyboard-response,39,2.0.0,126075,p0gn130e5rf,parrot,<b><font size=6>Humans are descended from plants.</font></b>,m,Evolution,Phylogeny,FALSE,FALSE,FALSE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/p0gn130e5rf_1732221977961.csv
NA,3556,html-keyboard-response,40,2.0.0,130133,p0gn130e5rf,parrot,<b><font size=6>Evolution requires climate stability.</font></b>,m,Evolution,Variation,FALSE,FALSE,FALSE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/p0gn130e5rf_1732221977961.csv
NA,1554,html-keyboard-response,41,2.0.0,132190,p0gn130e5rf,parrot,<b><font size=6>Inanimate objects evolve.</font></b>,m,Evolution,Adaptation,FALSE,FALSE,FALSE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/p0gn130e5rf_1732221977961.csv
NA,1822,html-keyboard-response,42,2.0.0,134514,p0gn130e5rf,parrot,<b><font size=6>Whales are more closely related to humans than fish.</font></b>,m,Evolution,Common ancestry,FALSE,TRUE,TRUE,FALSE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/p0gn130e5rf_1732221977961.csv
NA,1786,html-keyboard-response,43,2.0.0,136802,p0gn130e5rf,parrot,<b><font size=6>Evolution requires within-species variation.</font></b>,z,Evolution,Variation,FALSE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/p0gn130e5rf_1732221977961.csv
NA,1750,html-keyboard-response,44,2.0.0,139054,p0gn130e5rf,parrot,<b><font size=6>Computer viruses evolve.</font></b>,z,Evolution,Adaptation,FALSE,TRUE,TRUE,TRUE,NA,NA,/Users/martincz/GitHub/COGS119/group_fa24_naive_theories/analysis/../data/raw_data/p0gn130e5rf_1732221977961.csv
